datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24
2005-01-08 03:00:00,1.4,989.0,,3.8,701.0,178.0,871.0,91.5,1049.0,933.0,7.2,72.3,0.7392,3,5,1,7.0,5.4,5.8,7.9,73.6,82.6,83.8,75.1,0.7417,0.7495,0.7768,0.805,4.6,13.0,17.7,2.5,5.033333333333345,11.329166666666666,1.4,3.4,4.8,1.0,1.7333333333333318,2.8208333333333333
2005-01-08 04:00:00,1.2,972.0,,3.4,674.0,169.0,926.0,88.0,1032.0,882.0,7.9,69.3,0.7413,4,5,1,7.2,6.4,5.5,7.0,72.3,76.3,83.5,77.3,0.7392,0.7369,0.7619,0.7782,3.8,6.7,15.4,2.5,3.9333333333333447,11.366666666666667,1.4,2.4,3.9,1.0,1.3333333333333321,2.829166666666666
2005-01-08 05:00:00,1.2,973.0,,3.4,675.0,184.0,903.0,94.0,1029.0,905.0,7.4,71.7,0.7434,5,5,1,7.9,7.0,5.8,7.2,69.3,73.6,81.3,74.4,0.7413,0.7417,0.7568,0.7581,3.4,4.6,11.6,1.4,3.533333333333345,11.450000000000001,1.2,1.4,3.3,0.6,1.2666666666666655,2.854166666666666
2005-01-08 06:00:00,1.2,985.0,,3.6,691.0,205.0,878.0,97.0,1056.0,902.0,7.7,71.9,0.7575,6,5,1,7.4,7.2,5.4,6.7,71.7,72.3,82.6,75.0,0.7434,0.7392,0.7495,0.7418,3.4,3.8,13.0,1.8,3.4666666666666788,11.525,1.2,1.4,3.4,0.7,1.2,2.8749999999999996
2005-01-08 07:00:00,1.3,1020.0,,4.5,736.0,213.0,854.0,93.0,1069.0,923.0,8.1,68.0,0.7396,7,5,1,7.7,7.9,6.4,6.4,71.9,69.3,76.3,76.3,0.7575,0.7413,0.7369,0.7389,3.6,3.4,6.7,3.1,3.833333333333345,11.583333333333334,1.2,1.2,2.4,1.0,1.233333333333332,2.8874999999999993
2005-01-08 08:00:00,2.3,1192.0,,10.0,978.0,415.0,638.0,113.0,1273.0,1210.0,6.7,77.1,0.7597,8,5,1,8.1,7.4,7.0,6.0,68.0,71.7,73.6,78.5,0.7396,0.7434,0.7417,0.7377,4.5,3.4,4.6,7.6,6.033333333333346,11.683333333333335,1.3,1.2,1.4,1.7,1.5999999999999988,2.9124999999999996
2005-01-08 09:00:00,3.4,1325.0,,14.7,1140.0,583.0,542.0,126.0,1403.0,1468.0,6.8,77.9,0.7756,9,5,1,6.7,7.7,7.2,6.3,77.1,71.9,72.3,77.4,0.7597,0.7575,0.7392,0.7452,10.0,3.6,3.8,15.3,9.733333333333345,11.658333333333333,2.3,1.2,1.4,3.0,2.333333333333332,2.9291666666666667
2005-01-08 10:00:00,3.0,1219.0,,11.3,1026.0,462.0,604.0,133.0,1311.0,1329.0,8.9,66.7,0.7634,10,5,1,6.8,8.1,7.9,7.7,77.9,68.0,69.3,73.8,0.7756,0.7396,0.7413,0.7769,14.7,4.5,3.4,9.3,12.000000000000012,11.741666666666667,3.4,1.3,1.2,2.4,2.8999999999999986,2.954166666666666
2005-01-08 11:00:00,2.5,1195.0,,10.4,992.0,387.0,632.0,141.0,1251.0,1295.0,11.6,54.1,0.7387,11,5,1,8.9,6.7,7.4,10.2,66.7,77.1,71.7,61.5,0.7634,0.7597,0.7434,0.7638,11.3,10.0,3.4,11.0,12.133333333333345,11.716666666666667,3.0,2.3,1.2,2.2,2.9666666666666655,2.9666666666666663
2005-01-08 12:00:00,2.7,1230.0,,11.2,1020.0,414.0,605.0,139.0,1301.0,1365.0,13.5,49.4,0.7598,12,5,1,11.6,6.8,7.7,11.3,54.1,77.9,71.9,58.1,0.7387,0.7756,0.7575,0.7743,10.4,14.7,3.6,10.6,10.966666666666677,11.741666666666665,2.5,3.4,1.2,2.6,2.733333333333332,2.970833333333333
2005-01-08 13:00:00,2.8,1312.0,,13.1,1087.0,440.0,567.0,147.0,1393.0,1452.0,13.8,50.9,0.796,13,5,1,13.5,8.9,8.1,10.6,49.4,66.7,68.0,62.3,0.7598,0.7634,0.7396,0.7981,11.2,11.3,4.5,11.4,11.566666666666677,11.8125,2.7,3.0,1.3,2.5,2.6666666666666656,2.983333333333333
2005-01-08 14:00:00,3.6,1387.0,,14.3,1127.0,516.0,530.0,175.0,1430.0,1615.0,13.4,55.9,0.8588,14,5,1,13.8,11.6,6.7,11.1,50.9,54.1,77.1,62.0,0.796,0.7387,0.7597,0.8199,13.1,10.4,10.0,13.1,12.86666666666668,11.862499999999999,2.8,2.5,2.3,3.0,3.033333333333332,3.008333333333333
2005-01-08 15:00:00,3.1,1375.0,,12.8,1076.0,495.0,555.0,180.0,1377.0,1599.0,12.9,59.0,0.8736,15,5,1,13.4,13.5,6.8,12.6,55.9,49.4,77.9,57.7,0.8588,0.7598,0.7756,0.8387,14.3,11.2,14.7,14.8,13.400000000000011,11.779166666666669,3.6,2.7,3.4,3.3,3.1666666666666656,3.0
2005-01-08 16:00:00,4.3,1532.0,,18.9,1265.0,643.0,482.0,194.0,1578.0,1777.0,13.3,59.0,0.8945,16,5,1,12.9,13.8,8.9,13.3,59.0,50.9,66.7,56.2,0.8736,0.796,0.7634,0.8548,12.8,13.1,11.3,16.5,15.333333333333345,11.879166666666668,3.1,2.8,3.0,3.8,3.6666666666666656,3.0208333333333326
2005-01-08 17:00:00,4.6,1531.0,,17.9,1235.0,725.0,484.0,192.0,1541.0,1742.0,13.0,61.9,0.9224,17,5,1,13.3,13.4,11.6,11.2,59.0,55.9,54.1,65.3,0.8945,0.8588,0.7387,0.8639,18.9,14.3,10.4,16.5,16.533333333333346,11.9375,4.3,3.6,2.5,3.6,3.9999999999999987,3.0624999999999996
2005-01-08 18:00:00,4.3,1479.0,,16.5,1196.0,683.0,498.0,188.0,1511.0,1739.0,12.5,63.6,0.9193,18,5,1,13.0,12.9,13.5,8.8,61.9,59.0,49.4,74.6,0.9224,0.8736,0.7598,0.8434,17.9,12.8,11.2,21.5,17.76666666666668,11.729166666666666,4.6,3.1,2.7,5.0,4.399999999999999,3.0333333333333328
2005-01-08 19:00:00,4.3,1521.0,,16.9,1208.0,681.0,497.0,179.0,1549.0,1770.0,12.2,65.8,0.931,19,5,1,12.5,13.3,13.8,7.2,63.6,59.0,50.9,78.5,0.9193,0.8945,0.796,0.803,16.5,18.9,13.1,22.2,17.10000000000001,11.508333333333333,4.3,4.3,2.8,5.7,4.399999999999999,2.9749999999999996
2005-01-08 20:00:00,5.5,1616.0,,22.4,1363.0,833.0,442.0,196.0,1701.0,1918.0,12.6,65.2,0.9474,20,5,1,12.2,13.0,13.4,6.5,65.8,61.9,55.9,80.0,0.931,0.9224,0.8588,0.7789,16.9,17.9,14.3,20.5,18.600000000000012,11.5875,4.3,4.6,3.6,5.0,4.699999999999998,2.995833333333333
2005-01-08 21:00:00,3.4,1371.0,,13.6,1105.0,514.0,553.0,169.0,1429.0,1581.0,13.3,63.6,0.9681,21,5,1,12.6,12.5,12.9,5.8,65.2,63.6,59.0,83.8,0.9474,0.9193,0.8736,0.7768,22.4,16.5,12.8,17.7,17.633333333333344,11.416666666666666,5.5,4.3,3.1,4.8,4.3999999999999995,2.9374999999999996
2005-01-08 22:00:00,2.4,1198.0,,9.1,943.0,371.0,647.0,151.0,1307.0,1291.0,13.5,62.6,0.9644,22,5,1,13.3,12.2,13.3,5.5,63.6,65.8,59.0,83.5,0.9681,0.931,0.8945,0.7619,13.6,16.9,18.9,15.4,15.033333333333344,11.154166666666667,3.4,4.3,4.3,3.9,3.7666666666666657,2.8749999999999996
2005-01-08 23:00:00,1.6,1102.0,,6.0,813.0,213.0,764.0,123.0,1204.0,1000.0,14.1,59.6,0.9563,23,5,1,13.5,12.6,13.0,5.8,62.6,65.2,61.9,81.3,0.9644,0.9474,0.9224,0.7568,9.1,22.4,17.9,11.6,9.566666666666679,10.920833333333334,2.4,5.5,4.6,3.3,2.4666666666666655,2.804166666666666
2005-01-09 00:00:00,1.7,1120.0,,6.3,826.0,242.0,750.0,127.0,1222.0,974.0,14.0,61.4,0.9773,0,6,1,14.1,13.3,12.5,5.4,59.6,63.6,63.6,82.6,0.9563,0.9681,0.9193,0.7495,6.0,13.6,16.5,13.0,7.133333333333344,10.641666666666667,1.6,3.4,4.3,3.4,1.8999999999999988,2.733333333333333
2005-01-09 01:00:00,1.6,1093.0,,5.5,789.0,241.0,771.0,127.0,1206.0,949.0,13.5,63.4,0.9755,1,6,1,14.0,13.5,12.2,6.4,61.4,62.6,65.8,76.3,0.9773,0.9644,0.931,0.7369,6.3,9.1,16.9,6.7,5.933333333333345,10.591666666666667,1.7,2.4,4.3,2.4,1.6333333333333322,2.6999999999999993
2005-01-09 02:00:00,1.3,1112.0,,5.6,791.0,218.0,764.0,118.0,1216.0,934.0,13.2,64.2,0.9706,2,6,1,13.5,14.1,12.6,7.0,63.4,59.6,65.2,73.6,0.9755,0.9563,0.9474,0.7417,5.5,6.0,22.4,4.6,5.800000000000011,10.633333333333333,1.6,1.6,5.5,1.4,1.533333333333332,2.695833333333333
2005-01-09 03:00:00,0.8,986.0,,3.4,674.0,144.0,883.0,86.5,1137.0,730.0,13.6,62.2,0.9643,3,6,1,13.2,14.0,13.3,7.2,64.2,61.4,63.6,72.3,0.9706,0.9773,0.9681,0.7392,5.6,6.3,13.6,3.8,4.833333333333345,10.616666666666665,1.3,1.7,3.4,1.4,1.2333333333333323,2.670833333333333
2005-01-09 04:00:00,0.7,934.0,,2.3,609.0,70.0,976.0,55.0,1094.0,581.0,13.7,61.1,0.9537,4,6,1,13.6,13.5,13.5,7.9,62.2,63.4,62.6,69.3,0.9643,0.9755,0.9644,0.7413,3.4,5.5,9.1,3.4,3.7666666666666786,10.570833333333335,0.8,1.6,2.4,1.2,0.9333333333333322,2.6499999999999995
2005-01-09 05:00:00,0.6,919.0,,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,0.9801,5,6,1,13.7,13.2,14.1,7.4,61.1,64.2,59.6,71.7,0.9537,0.9706,0.9563,0.7434,2.3,5.6,6.0,3.4,2.500000000000012,10.504166666666666,0.7,1.3,1.6,1.2,0.6999999999999988,2.6249999999999996
2005-01-09 06:00:00,0.6,929.0,,1.6,556.0,60.0,1035.0,46.0,1094.0,575.0,12.5,67.3,0.9743,6,6,1,13.5,13.6,14.0,7.7,63.8,62.2,61.4,71.9,0.9801,0.9643,0.9773,0.7575,1.8,3.4,6.3,3.6,1.9000000000000117,10.420833333333333,0.6,0.8,1.7,1.2,0.6333333333333321,2.5999999999999996
2005-01-09 07:00:00,0.5,919.0,,1.6,552.0,55.0,1063.0,46.0,1080.0,522.0,13.2,64.2,0.9664,7,6,1,12.5,13.7,13.5,8.1,67.3,61.1,63.4,68.0,0.9743,0.9537,0.9755,0.7396,1.6,2.3,5.5,4.5,1.6666666666666785,10.299999999999999,0.6,0.7,1.6,1.3,0.5666666666666654,2.5666666666666664
2005-01-09 08:00:00,0.6,944.0,,2.0,586.0,93.0,977.0,61.0,1090.0,586.0,13.1,63.4,0.9535,8,6,1,13.2,13.5,13.2,6.7,64.2,63.8,64.2,77.1,0.9664,0.9801,0.9706,0.7597,1.6,1.8,5.6,10.0,1.7333333333333452,9.966666666666667,0.5,0.6,1.3,2.3,0.5666666666666655,2.495833333333333
2005-01-09 09:00:00,0.7,943.0,,1.9,580.0,81.0,980.0,60.0,1074.0,566.0,13.8,60.5,0.9526,9,6,1,13.1,12.5,13.6,6.8,63.4,67.3,62.2,77.9,0.9535,0.9743,0.9643,0.7756,2.0,1.6,3.4,14.7,1.8333333333333452,9.433333333333332,0.6,0.6,0.8,3.4,0.5999999999999988,2.383333333333333
2005-01-09 10:00:00,0.9,1036.0,,3.5,683.0,109.0,846.0,71.0,1144.0,693.0,13.7,60.4,0.939,10,6,1,13.8,13.2,13.7,8.9,60.5,64.2,61.1,66.7,0.9526,0.9664,0.9537,0.7634,1.9,1.6,2.3,11.3,2.4666666666666788,9.108333333333333,0.7,0.5,0.7,3.0,0.7333333333333322,2.295833333333333
2005-01-09 11:00:00,1.5,1168.0,,5.7,797.0,251.0,698.0,111.0,1235.0,1022.0,14.0,59.7,0.9495,11,6,1,13.7,13.1,13.5,11.6,60.4,63.4,63.8,54.1,0.939,0.9535,0.9801,0.7387,3.5,2.0,1.8,10.4,3.7000000000000117,8.9125,0.9,0.6,0.6,2.5,1.033333333333332,2.254166666666666
2005-01-09 12:00:00,1.9,1232.0,,8.1,903.0,284.0,626.0,127.0,1313.0,1152.0,15.0,56.2,0.9539,12,6,1,14.0,13.8,12.5,13.5,59.7,60.5,67.3,49.4,0.9495,0.9526,0.9743,0.7598,5.7,1.9,1.6,11.2,5.766666666666677,8.783333333333333,1.5,0.7,0.6,2.7,1.433333333333332,2.2208333333333328
2005-01-09 13:00:00,1.9,1236.0,,8.1,901.0,262.0,628.0,128.0,1311.0,1108.0,16.9,50.9,0.9714,13,6,1,15.0,13.7,13.2,13.8,56.2,60.4,64.2,50.9,0.9539,0.939,0.9664,0.796,8.1,3.5,1.6,13.1,7.300000000000011,8.575,1.9,0.9,0.5,2.8,1.7666666666666655,2.183333333333333
2005-01-09 14:00:00,2.2,1278.0,,12.6,1070.0,256.0,557.0,142.0,1479.0,1110.0,16.6,52.4,0.981,14,6,1,16.9,14.0,13.1,13.4,50.9,59.7,63.4,55.9,0.9714,0.9495,0.9535,0.8588,8.1,5.7,2.0,14.3,9.60000000000001,8.504166666666666,1.9,1.5,0.6,3.6,1.999999999999999,2.1249999999999996
2005-01-09 15:00:00,3.8,1369.0,,18.1,1242.0,310.0,476.0,145.0,1669.0,1306.0,16.4,53.2,0.9826,15,6,1,16.6,15.0,13.8,12.9,52.4,56.2,60.5,59.0,0.981,0.9539,0.9526,0.8736,12.6,8.1,1.9,12.8,12.933333333333344,8.725,2.2,1.9,0.7,3.1,2.6333333333333324,2.1541666666666663
2005-01-09 16:00:00,2.0,1182.0,,8.7,929.0,269.0,648.0,145.0,1324.0,1029.0,16.1,52.8,0.9579,16,6,1,16.4,16.9,13.7,13.3,53.2,50.9,60.4,59.0,0.9826,0.9714,0.939,0.8945,18.1,8.1,3.5,18.9,13.133333333333345,8.299999999999999,3.8,1.9,0.9,4.3,2.6666666666666656,2.058333333333333
2005-01-09 17:00:00,2.2,1210.0,,8.8,933.0,348.0,648.0,156.0,1327.0,1094.0,15.7,54.4,0.9616,17,6,1,16.1,16.6,14.0,13.0,52.8,52.4,59.7,61.9,0.9579,0.981,0.9495,0.9224,8.7,12.6,5.7,17.9,11.86666666666668,7.920833333333333,2.0,2.2,1.5,4.6,2.6666666666666656,1.9583333333333328
2005-01-09 18:00:00,3.3,1316.0,,14.1,1121.0,396.0,548.0,154.0,1488.0,1282.0,15.4,55.3,0.9616,18,6,1,15.7,16.4,15.0,12.5,54.4,53.2,56.2,63.6,0.9616,0.9826,0.9539,0.9193,8.8,18.1,8.1,16.5,10.533333333333344,7.820833333333333,2.2,3.8,1.9,4.3,2.4999999999999987,1.9166666666666663
2005-01-09 19:00:00,2.7,1221.0,,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.2,54.7,0.9362,19,6,1,15.4,16.1,16.9,12.2,55.3,52.8,50.9,65.8,0.9616,0.9579,0.9714,0.931,14.1,8.7,8.1,16.9,10.733333333333343,7.504166666666667,3.3,2.0,1.9,4.3,2.733333333333332,1.8499999999999994
2005-01-09 20:00:00,2.6,1260.0,,11.6,1034.0,419.0,588.0,153.0,1402.0,1208.0,14.7,56.6,0.9392,20,6,1,15.2,15.7,16.6,12.6,54.7,54.4,52.4,65.2,0.9362,0.9616,0.981,0.9474,9.3,8.8,12.6,22.4,11.666666666666677,7.054166666666667,2.7,2.2,2.2,5.5,2.8666666666666654,1.7291666666666663
2005-01-09 21:00:00,2.5,1231.0,,9.6,962.0,412.0,625.0,151.0,1348.0,1192.0,14.4,58.2,0.9495,21,6,1,14.7,15.4,16.4,13.3,56.6,55.3,53.2,63.6,0.9392,0.9616,0.9826,0.9681,11.6,14.1,18.1,13.6,10.166666666666677,6.8875,2.6,3.3,3.8,3.4,2.599999999999999,1.6916666666666662
2005-01-09 22:00:00,1.5,1115.0,,5.8,804.0,223.0,734.0,131.0,1220.0,1136.0,14.3,59.2,0.9608,22,6,1,14.4,15.2,16.1,13.5,58.2,54.7,52.8,62.6,0.9495,0.9362,0.9579,0.9644,9.6,9.3,8.7,9.1,9.00000000000001,6.75,2.5,2.7,2.0,2.4,2.199999999999999,1.6541666666666661
2005-01-09 23:00:00,1.9,1180.0,,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,14.0,60.4,0.9622,23,6,1,14.3,14.7,15.7,14.1,59.2,56.6,54.4,59.6,0.9608,0.9392,0.9616,0.9563,5.8,11.6,8.8,6.0,7.6333333333333435,6.8125,1.5,2.6,2.2,1.6,1.9666666666666657,1.666666666666666
2005-01-10 00:00:00,2.0,1174.0,,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.7,63.6,0.9912,0,0,1,14.0,14.4,15.4,14.0,60.4,58.2,55.3,61.4,0.9622,0.9495,0.9616,0.9773,7.5,9.6,14.1,6.3,6.90000000000001,6.858333333333333,1.9,2.5,3.3,1.7,1.799999999999999,1.6791666666666663
2005-01-10 01:00:00,1.7,1178.0,,7.4,876.0,209.0,666.0,119.0,1319.0,1059.0,13.1,68.7,1.0329,1,0,1,13.7,14.3,15.2,13.5,63.6,59.2,54.7,63.4,0.9912,0.9608,0.9362,0.9755,7.4,5.8,9.3,5.5,7.433333333333344,6.9375,2.0,1.5,2.7,1.6,1.8666666666666654,1.683333333333333
2005-01-10 02:00:00,1.2,1052.0,,3.9,704.0,141.0,807.0,96.0,1210.0,909.0,13.2,69.9,1.0526,2,0,1,13.1,14.0,14.7,13.2,68.7,60.4,56.6,64.2,1.0329,0.9622,0.9392,0.9706,7.4,7.5,11.6,5.6,6.233333333333344,6.866666666666667,1.7,1.9,2.6,1.3,1.6333333333333322,1.6791666666666665
2005-01-10 03:00:00,0.9,998.0,,2.1,591.0,103.5,937.0,78.0,1147.0,820.0,12.8,71.2,1.0454,3,0,1,13.2,13.7,14.4,13.6,69.9,63.6,58.2,62.2,1.0526,0.9912,0.9495,0.9643,3.9,7.4,9.6,3.4,4.466666666666678,6.8125,1.2,2.0,2.5,0.8,1.2666666666666655,1.683333333333333
2005-01-10 04:00:00,0.6,960.0,,1.3,532.0,66.0,1059.0,60.0,1122.0,724.0,12.9,70.4,1.0444,4,0,1,12.8,13.1,14.3,13.7,71.2,68.7,59.2,61.1,1.0454,1.0329,0.9608,0.9537,2.1,7.4,5.8,2.3,2.433333333333344,6.770833333333333,0.9,1.7,1.5,0.7,0.8999999999999987,1.6791666666666663
2005-01-10 05:00:00,0.5,958.0,,1.8,571.0,64.0,998.0,54.0,1138.0,707.0,12.4,72.5,1.0411,5,0,1,12.9,13.2,14.0,13.5,70.4,69.9,60.4,63.8,1.0444,1.0526,0.9622,0.9801,1.3,3.9,7.5,1.8,1.733333333333344,6.770833333333333,0.6,1.2,1.9,0.6,0.6666666666666655,1.6749999999999998
2005-01-10 06:00:00,0.5,989.0,,3.0,650.0,105.0,900.0,66.0,1171.0,768.0,13.0,70.3,1.0502,6,0,1,12.4,12.8,13.7,12.5,72.5,71.2,63.6,67.3,1.0411,1.0454,0.9912,0.9743,1.8,2.1,7.4,1.6,2.033333333333344,6.829166666666667,0.5,0.9,2.0,0.6,0.5333333333333322,1.6708333333333332
2005-01-10 07:00:00,0.4,1162.0,,6.7,843.0,303.0,685.0,104.0,1336.0,1027.0,12.3,73.3,1.0448,7,0,1,13.0,12.9,13.1,13.2,70.3,70.4,68.7,64.2,1.0502,1.0444,1.0329,0.9664,3.0,1.3,7.4,1.6,3.833333333333344,7.041666666666667,0.5,0.6,1.7,0.5,0.46666666666666545,1.6666666666666663
2005-01-10 08:00:00,2.6,1523.0,,21.0,1324.0,620.0,451.0,137.0,1776.0,1502.0,12.8,71.8,1.0551,8,0,1,12.3,12.4,13.2,13.1,73.3,72.5,69.9,63.4,1.0448,1.0411,1.0526,0.9535,6.7,1.8,3.9,2.0,10.233333333333343,7.833333333333333,0.4,0.5,1.2,0.6,1.1666666666666654,1.7499999999999998
2005-01-10 09:00:00,3.5,1511.0,,21.4,1334.0,590.0,433.0,146.0,1804.0,1606.0,13.1,70.2,1.0567,9,0,1,12.8,13.0,12.8,13.8,71.8,70.3,71.2,60.5,1.0551,1.0502,1.0454,0.9526,21.0,3.0,2.1,1.9,16.366666666666678,8.645833333333334,2.6,0.5,0.9,0.7,2.1666666666666656,1.8666666666666665
2005-01-10 10:00:00,2.1,1420.0,,16.1,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.8,71.8,1.0551,10,0,1,13.1,12.3,12.9,13.7,70.2,73.3,70.4,60.4,1.0567,1.0448,1.0444,0.939,21.4,6.7,1.3,3.5,19.50000000000001,9.170833333333334,3.5,0.4,0.6,0.9,2.733333333333332,1.916666666666666
2005-01-10 11:00:00,2.1,1413.0,,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,13.1,70.3,1.0566,11,0,1,12.8,12.8,12.4,14.0,71.8,71.8,72.5,59.7,1.0551,1.0551,1.0411,0.9495,16.1,21.0,1.8,5.7,17.966666666666676,9.616666666666667,2.1,2.6,0.5,1.5,2.5666666666666655,1.9416666666666662
2005-01-10 12:00:00,1.7,1335.0,,14.8,1141.0,482.0,512.0,133.0,1536.0,1501.0,13.7,67.0,1.0446,12,0,1,13.1,13.1,13.0,15.0,70.3,70.2,70.3,56.2,1.0566,1.0567,1.0502,0.9539,16.4,21.4,3.0,8.1,15.766666666666675,9.895833333333334,2.1,3.5,0.5,1.9,1.9666666666666657,1.933333333333333
2005-01-10 13:00:00,2.6,1451.0,,20.1,1298.0,575.0,452.0,148.0,1744.0,1634.0,14.0,65.4,1.0427,13,0,1,13.7,12.8,12.3,16.9,67.0,71.8,73.3,50.9,1.0446,1.0551,1.0448,0.9714,14.8,16.1,6.7,8.1,17.100000000000012,10.395833333333334,1.7,2.1,0.4,1.9,2.1333333333333324,1.9624999999999997
2005-01-10 14:00:00,2.6,1410.0,,19.3,1276.0,548.0,459.0,155.0,1701.0,1587.0,14.4,63.8,1.0421,14,0,1,14.0,13.1,12.8,16.6,65.4,70.3,71.8,52.4,1.0427,1.0566,1.0551,0.981,20.1,16.4,21.0,12.6,18.066666666666677,10.675000000000002,2.6,2.1,2.6,2.2,2.299999999999999,1.979166666666666
2005-01-10 15:00:00,2.4,1429.0,,19.3,1277.0,498.0,456.0,152.0,1721.0,1560.0,14.1,65.9,1.0531,15,0,1,14.4,13.7,13.1,16.4,63.8,67.0,70.2,53.2,1.0421,1.0446,1.0567,0.9826,19.3,14.8,21.4,18.1,19.56666666666668,10.725,2.6,1.7,3.5,3.8,2.533333333333332,1.9208333333333332
2005-01-10 16:00:00,2.4,1409.0,,17.4,1223.0,479.0,475.0,145.0,1640.0,1538.0,14.1,65.9,1.0552,16,0,1,14.1,14.0,12.8,16.1,65.9,65.4,71.8,52.8,1.0531,1.0427,1.0551,0.9579,19.3,20.1,16.1,8.7,18.66666666666668,11.0875,2.4,2.6,2.1,2.0,2.4666666666666655,1.9374999999999998
2005-01-10 17:00:00,2.0,1372.0,,17.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,14.1,66.0,1.0539,17,0,1,14.1,14.4,13.1,15.7,65.9,63.8,70.3,54.4,1.0552,1.0421,1.0566,0.9616,17.4,19.3,16.4,8.8,17.90000000000001,11.429166666666667,2.4,2.6,2.1,2.2,2.2666666666666653,1.9291666666666663
2005-01-10 18:00:00,2.0,1366.0,,17.1,1213.0,378.0,489.0,134.0,1611.0,1469.0,14.0,66.4,1.0536,18,0,1,14.1,14.1,13.7,15.4,66.0,65.9,67.0,55.3,1.0539,1.0531,1.0446,0.9616,17.0,19.3,14.8,14.1,17.16666666666668,11.554166666666667,2.0,2.4,1.7,3.3,2.133333333333332,1.8749999999999998
2005-01-10 19:00:00,3.1,1365.0,,16.4,1192.0,340.0,492.0,128.0,1593.0,1486.0,13.8,66.4,1.0451,19,0,1,14.0,14.1,14.0,15.2,66.4,65.9,65.4,54.7,1.0536,1.0552,1.0427,0.9362,17.1,17.4,20.1,9.3,16.833333333333346,11.850000000000001,2.0,2.4,2.6,2.7,2.3666666666666654,1.8916666666666664
2005-01-10 20:00:00,3.3,1385.0,,17.3,1218.0,399.0,478.0,135.0,1620.0,1494.0,13.4,68.1,1.0441,20,0,1,13.8,14.1,14.4,14.7,66.4,66.0,63.8,56.6,1.0451,1.0539,1.0421,0.9392,16.4,17.0,19.3,11.6,16.93333333333334,12.0875,3.1,2.0,2.6,2.6,2.7999999999999985,1.9208333333333332
2005-01-10 21:00:00,3.3,1361.0,,14.6,1137.0,449.0,503.0,136.0,1526.0,1471.0,13.2,69.1,1.0452,21,0,1,13.4,14.0,14.1,14.4,68.1,66.4,65.9,58.2,1.0441,1.0536,1.0531,0.9495,17.3,17.1,19.3,9.6,16.100000000000012,12.295833333333334,3.3,2.0,2.4,2.5,3.233333333333332,1.9541666666666664
2005-01-10 22:00:00,2.6,1312.0,,11.9,1047.0,374.0,545.0,126.0,1430.0,1399.0,13.0,70.0,1.042,22,0,1,13.2,13.8,14.1,14.3,69.1,66.4,65.9,59.2,1.0452,1.0451,1.0552,0.9608,14.6,16.4,17.4,5.8,14.60000000000001,12.550000000000002,3.3,3.1,2.4,1.5,3.066666666666665,1.9999999999999998
2005-01-10 23:00:00,1.7,1177.0,,7.3,871.0,244.0,660.0,116.0,1292.0,1192.0,12.7,69.9,1.0223,23,0,1,13.0,13.4,14.1,14.0,70.0,68.1,66.0,60.4,1.042,1.0441,1.0539,0.9622,11.9,17.3,17.0,7.5,11.266666666666678,12.541666666666666,2.6,3.3,2.0,1.9,2.533333333333332,1.9916666666666663
2005-01-11 00:00:00,1.8,1205.0,,7.7,888.0,256.0,647.0,116.0,1292.0,1187.0,12.0,71.9,1.0071,0,1,1,12.7,13.2,14.0,13.7,69.9,69.1,66.4,63.6,1.0223,1.0452,1.0536,0.9912,7.3,14.6,17.1,7.4,8.966666666666677,12.554166666666665,1.7,3.3,2.0,2.0,2.033333333333332,1.9833333333333327
2005-01-11 01:00:00,1.5,1114.0,,4.9,757.0,212.0,744.0,107.0,1204.0,1070.0,13.2,66.8,1.0087,1,1,1,12.0,13.0,13.8,13.1,71.9,70.0,66.4,68.7,1.0071,1.042,1.0451,1.0329,7.7,11.9,16.4,7.4,6.633333333333344,12.450000000000001,1.8,2.6,3.1,1.7,1.6666666666666654,1.9749999999999996
2005-01-11 02:00:00,1.1,1047.0,,3.9,708.0,146.0,816.0,91.0,1167.0,949.0,12.4,69.5,0.9986,2,1,1,13.2,12.7,13.4,13.2,66.8,69.9,68.1,69.9,1.0087,1.0223,1.0441,1.0526,4.9,7.3,17.3,3.9,5.500000000000011,12.450000000000001,1.5,1.7,3.3,1.2,1.4666666666666652,1.970833333333333
